SiteID,0,Site Timezone,-9,Data Timezone,0,Longitude,-128.77481,Latitude,39.970406
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2019,2,17,15,15,13.86
2019,2,17,15,30,15.09
2019,2,17,15,45,15.33
2019,2,17,16,0,14.58
2019,2,17,16,15,12.38
2019,2,17,16,30,14.92
2019,2,17,16,45,16.13
2019,2,17,17,0,14.66
2019,2,17,17,15,15.89
2019,2,17,17,30,16.29
2019,2,17,17,45,15.88
2019,2,17,18,0,15.450000000000001
2019,2,17,18,15,15.69
2019,2,17,18,30,14.780000000000001
2019,2,17,18,45,14.17
2019,2,17,19,0,15.57
2019,2,17,19,15,15.32
2019,2,17,19,30,16.05
2019,2,17,19,45,15.65
2019,2,17,20,0,15.49
2019,2,17,20,15,16.06
2019,2,17,20,30,16.240000000000002
2019,2,17,20,45,16.65
2019,2,17,21,0,17.18
2019,2,17,21,15,17.56
2019,2,17,21,30,17.3
2019,2,17,21,45,17.87
2019,2,17,22,0,16.68
2019,2,17,22,15,16.95
2019,2,17,22,30,16.53
2019,2,17,22,45,16.72
2019,2,17,23,0,14
2019,2,17,23,15,16.65
2019,2,17,23,30,15.52
2019,2,17,23,45,14.59
2019,2,18,0,0,13.09
2019,2,18,0,15,14.38
2019,2,18,0,30,13.370000000000001
2019,2,18,0,45,13.36
2019,2,18,1,0,13.06
2019,2,18,1,15,13.26
2019,2,18,1,30,13.700000000000001
2019,2,18,1,45,14.11
2019,2,18,2,0,13.280000000000001
2019,2,18,2,15,14.9
2019,2,18,2,30,14.23
2019,2,18,2,45,14.58
2019,2,18,3,0,14.25
2019,2,18,3,15,13.25
2019,2,18,3,30,13.030000000000001
2019,2,18,3,45,13.06
2019,2,18,4,0,12.88
2019,2,18,4,15,12.15
2019,2,18,4,30,12.14
2019,2,18,4,45,12
2019,2,18,5,0,11.83
2019,2,18,5,15,11.66
2019,2,18,5,30,11.6
2019,2,18,5,45,11.47
2019,2,18,6,0,11.33
2019,2,18,6,15,11.33
2019,2,18,6,30,10.96
2019,2,18,6,45,10.97
2019,2,18,7,0,11.33
2019,2,18,7,15,12.02
2019,2,18,7,30,10.96
2019,2,18,7,45,8.25
2019,2,18,8,0,10.34
2019,2,18,8,15,10.33
2019,2,18,8,30,10.48
2019,2,18,8,45,10.61
2019,2,18,9,0,9.44
2019,2,18,9,15,11.11
2019,2,18,9,30,10.88
2019,2,18,9,45,10.22
2019,2,18,10,0,10.72
2019,2,18,10,15,9.540000000000001
2019,2,18,10,30,8.73
2019,2,18,10,45,10.18
2019,2,18,11,0,10.43
2019,2,18,11,15,10.59
2019,2,18,11,30,10.1
2019,2,18,11,45,10.19
2019,2,18,12,0,10.370000000000001
2019,2,18,12,15,9.540000000000001
2019,2,18,12,30,9.89
2019,2,18,12,45,9.28
2019,2,18,13,0,9.620000000000001
2019,2,18,13,15,9.51
2019,2,18,13,30,10.23
2019,2,18,13,45,8.88
2019,2,18,14,0,9.49
2019,2,18,14,15,9.53
2019,2,18,14,30,11.040000000000001
2019,2,18,14,45,9.67
2019,2,18,15,0,11
2019,2,18,15,15,10.28
2019,2,18,15,30,6.26
2019,2,18,15,45,10.73
2019,2,18,16,0,10.08
2019,2,18,16,15,10.28
2019,2,18,16,30,9.36
2019,2,18,16,45,9.68
2019,2,18,17,0,9.22
2019,2,18,17,15,9.38
2019,2,18,17,30,9.31
2019,2,18,17,45,8.950000000000001
2019,2,18,18,0,9.370000000000001
2019,2,18,18,15,9.63
2019,2,18,18,30,9.46
2019,2,18,18,45,9.700000000000001
2019,2,18,19,0,10.59
2019,2,18,19,15,8.49
2019,2,18,19,30,9.67
2019,2,18,19,45,9.52
2019,2,18,20,0,9.19
2019,2,18,20,15,9.36
2019,2,18,20,30,9.14
2019,2,18,20,45,8.45
2019,2,18,21,0,8.6
2019,2,18,21,15,8.92
2019,2,18,21,30,8.08
2019,2,18,21,45,8.51
2019,2,18,22,0,8.28
2019,2,18,22,15,9.33
2019,2,18,22,30,8.45
2019,2,18,22,45,9.33
2019,2,18,23,0,9.61
2019,2,18,23,15,8.52
2019,2,18,23,30,8.73
2019,2,18,23,45,8.5
2019,2,19,0,0,9.93
2019,2,19,0,15,8.02
2019,2,19,0,30,9.11
2019,2,19,0,45,8.02
2019,2,19,1,0,8.78
2019,2,19,1,15,8.120000000000001
2019,2,19,1,30,9.49
2019,2,19,1,45,8.98
2019,2,19,2,0,9.42
2019,2,19,2,15,8.34
2019,2,19,2,30,9.14
2019,2,19,2,45,9.03
2019,2,19,3,0,9.22
2019,2,19,3,15,10.36
2019,2,19,3,30,8.39
2019,2,19,3,45,9.3
2019,2,19,4,0,9.24
2019,2,19,4,15,8.86
2019,2,19,4,30,9.13
2019,2,19,4,45,9.22
2019,2,19,5,0,8.33
2019,2,19,5,15,9.42
2019,2,19,5,30,8.370000000000001
2019,2,19,5,45,10.22
2019,2,19,6,0,9.8
2019,2,19,6,15,8.870000000000001
2019,2,19,6,30,9.27
2019,2,19,6,45,10.44
2019,2,19,7,0,9.9
2019,2,19,7,15,10.01
2019,2,19,7,30,9.1
2019,2,19,7,45,9.93
2019,2,19,8,0,9.98
2019,2,19,8,15,9.72
2019,2,19,8,30,10.56
2019,2,19,8,45,10.36
2019,2,19,9,0,9.64
2019,2,19,9,15,9.77
2019,2,19,9,30,8.94
2019,2,19,9,45,9.370000000000001
2019,2,19,10,0,9.32
2019,2,19,10,15,9.47
2019,2,19,10,30,10.24
2019,2,19,10,45,9.43
2019,2,19,11,0,10.09
2019,2,19,11,15,10.15
2019,2,19,11,30,10.21
2019,2,19,11,45,10.21
2019,2,19,12,0,9.67
2019,2,19,12,15,8.870000000000001
2019,2,19,12,30,10.76
2019,2,19,12,45,10.25
2019,2,19,13,0,10.48
2019,2,19,13,15,9.67
2019,2,19,13,30,9.64
2019,2,19,13,45,9.69
2019,2,19,14,0,10.26
2019,2,19,14,15,9.200000000000001
2019,2,19,14,30,9.75
2019,2,19,14,45,9.39
2019,2,19,15,0,9.9
2019,2,19,15,15,9.59
2019,2,19,15,30,10.17
2019,2,19,15,45,9.61
2019,2,19,16,0,9.47
2019,2,19,16,15,9.26
2019,2,19,16,30,10.27
2019,2,19,16,45,9.36
2019,2,19,17,0,9.42
2019,2,19,17,15,8.74
2019,2,19,17,30,8.45
2019,2,19,17,45,8.46
2019,2,19,18,0,8.31
2019,2,19,18,15,8.01
2019,2,19,18,30,7.76
2019,2,19,18,45,7.79
2019,2,19,19,0,8.44
2019,2,19,19,15,8.92
2019,2,19,19,30,7.84
2019,2,19,19,45,9.02
2019,2,19,20,0,8.61
2019,2,19,20,15,10.13
2019,2,19,20,30,7.57
2019,2,19,20,45,9.48
2019,2,19,21,0,8.77
2019,2,19,21,15,9.78
2019,2,19,21,30,8.75
2019,2,19,21,45,10.07
2019,2,19,22,0,9.67
2019,2,19,22,15,9.4
2019,2,19,22,30,10.23
2019,2,19,22,45,8.55
2019,2,19,23,0,9.48
2019,2,19,23,15,9.57
2019,2,19,23,30,8.89
2019,2,19,23,45,10.68
2019,2,20,0,0,11.040000000000001
2019,2,20,0,15,11.11
2019,2,20,0,30,11.22
2019,2,20,0,45,11.68
2019,2,20,1,0,11.33
2019,2,20,1,15,11.290000000000001
2019,2,20,1,30,12.35
2019,2,20,1,45,10.700000000000001
2019,2,20,2,0,11.290000000000001
2019,2,20,2,15,11.23
2019,2,20,2,30,10.96
2019,2,20,2,45,10.790000000000001
2019,2,20,3,0,12.49
2019,2,20,3,15,11.44
2019,2,20,3,30,11.22
2019,2,20,3,45,10.98
2019,2,20,4,0,10.6
2019,2,20,4,15,10.6
2019,2,20,4,30,10.52
2019,2,20,4,45,10.26
2019,2,20,5,0,10.72
2019,2,20,5,15,10.73
2019,2,20,5,30,10.64
2019,2,20,5,45,10.99
2019,2,20,6,0,12.200000000000001
2019,2,20,6,15,11.870000000000001
2019,2,20,6,30,13.8
2019,2,20,6,45,13.58
2019,2,20,7,0,13.5
2019,2,20,7,15,13.42
2019,2,20,7,30,13.67
2019,2,20,7,45,13.81
2019,2,20,8,0,13.51
2019,2,20,8,15,13.21
2019,2,20,8,30,13.49
2019,2,20,8,45,12.75
2019,2,20,9,0,14.14
2019,2,20,9,15,13.030000000000001
2019,2,20,9,30,12.63
2019,2,20,9,45,13.52
2019,2,20,10,0,13.43
2019,2,20,10,15,13.280000000000001
2019,2,20,10,30,12.44
2019,2,20,10,45,13.030000000000001
2019,2,20,11,0,13.46
2019,2,20,11,15,14.96
2019,2,20,11,30,14.75
2019,2,20,11,45,14.26
2019,2,20,12,0,13.77
2019,2,20,12,15,14.8
2019,2,20,12,30,14.870000000000001
2019,2,20,12,45,15.82
2019,2,20,13,0,15.58
2019,2,20,13,15,15.14
2019,2,20,13,30,14.94
2019,2,20,13,45,15.450000000000001
2019,2,20,14,0,15.35
2019,2,20,14,15,15
2019,2,20,14,30,14.5
2019,2,20,14,45,14.77
2019,2,20,15,0,14.98
2019,2,20,15,15,14.450000000000001
2019,2,20,15,30,14.61
2019,2,20,15,45,14.84
2019,2,20,16,0,14.97
2019,2,20,16,15,14.97
2019,2,20,16,30,14.42
2019,2,20,16,45,14.52
2019,2,20,17,0,14.47
2019,2,20,17,15,15.200000000000001
2019,2,20,17,30,14.47
2019,2,20,17,45,14.77
2019,2,20,18,0,12.92
2019,2,20,18,15,15.13
2019,2,20,18,30,14.77
2019,2,20,18,45,13.49
2019,2,20,19,0,14.91
2019,2,20,19,15,15.27
2019,2,20,19,30,12.97
2019,2,20,19,45,15.55
2019,2,20,20,0,12.86
2019,2,20,20,15,12.52
2019,2,20,20,30,14.35
2019,2,20,20,45,13.16
2019,2,20,21,0,14
2019,2,20,21,15,14.43
2019,2,20,21,30,14.540000000000001
2019,2,20,21,45,14.780000000000001
2019,2,20,22,0,14.84
2019,2,20,22,15,15.13
2019,2,20,22,30,15.07
2019,2,20,22,45,15.44
2019,2,20,23,0,15.72
2019,2,20,23,15,15.72
2019,2,20,23,30,15.46
2019,2,20,23,45,15.23
2019,2,21,0,0,15.85
2019,2,21,0,15,15.6
2019,2,21,0,30,15.9
2019,2,21,0,45,16.01
2019,2,21,1,0,16.87
2019,2,21,1,15,15.81
2019,2,21,1,30,16.44
2019,2,21,1,45,14.49
2019,2,21,2,0,17.06
2019,2,21,2,15,16.95
2019,2,21,2,30,16.580000000000002
2019,2,21,2,45,16.64
2019,2,21,3,0,14.99
2019,2,21,3,15,16.16
2019,2,21,3,30,19.34
2019,2,21,3,45,14.77
2019,2,21,4,0,17.080000000000002
2019,2,21,4,15,16.92
2019,2,21,4,30,17.2
2019,2,21,4,45,17.81
2019,2,21,5,0,17.57
2019,2,21,5,15,16.28
2019,2,21,5,30,17.39
2019,2,21,5,45,18.25
2019,2,21,6,0,17.61
2019,2,21,6,15,17.01
2019,2,21,6,30,20.14
2019,2,21,6,45,17.32
2019,2,21,7,0,18.330000000000002
2019,2,21,7,15,18.29
2019,2,21,7,30,17.98
2019,2,21,7,45,18.23
2019,2,21,8,0,17.92
2019,2,21,8,15,17.86
2019,2,21,8,30,17.16
2019,2,21,8,45,17.56
2019,2,21,9,0,18.04
2019,2,21,9,15,17.95
2019,2,21,9,30,16.6
2019,2,21,9,45,16.94
2019,2,21,10,0,16.93
2019,2,21,10,15,16.02
2019,2,21,10,30,16.15
2019,2,21,10,45,16.12
2019,2,21,11,0,15.96
2019,2,21,11,15,15.94
2019,2,21,11,30,15.860000000000001
2019,2,21,11,45,15.63
2019,2,21,12,0,15.41
2019,2,21,12,15,15.290000000000001
2019,2,21,12,30,15.36
2019,2,21,12,45,15.39
2019,2,21,13,0,15.63
2019,2,21,13,15,15.88
2019,2,21,13,30,16.02
2019,2,21,13,45,16.46
2019,2,21,14,0,16.09
2019,2,21,14,15,16.27
2019,2,21,14,30,16.53
2019,2,21,14,45,16.96
2019,2,21,15,0,16.79
2019,2,21,15,15,16.56
2019,2,21,15,30,16.57
2019,2,21,15,45,17.04
2019,2,21,16,0,16.68
2019,2,21,16,15,16.61
2019,2,21,16,30,16.8
2019,2,21,16,45,16.47
2019,2,21,17,0,16.15
2019,2,21,17,15,16.11
2019,2,21,17,30,15.92
2019,2,21,17,45,15.63
2019,2,21,18,0,15.32
2019,2,21,18,15,15
2019,2,21,18,30,15.01
2019,2,21,18,45,14.91
2019,2,21,19,0,14.950000000000001
2019,2,21,19,15,15.23
2019,2,21,19,30,15.16
2019,2,21,19,45,14.8
2019,2,21,20,0,14.57
2019,2,21,20,15,14.18
2019,2,21,20,30,14.040000000000001
2019,2,21,20,45,13.76
2019,2,21,21,0,13.46
2019,2,21,21,15,13.030000000000001
2019,2,21,21,30,12.870000000000001
2019,2,21,21,45,13.98
2019,2,21,22,0,12.41
2019,2,21,22,15,11.86
2019,2,21,22,30,11.8
2019,2,21,22,45,11.34
2019,2,21,23,0,12.3
2019,2,21,23,15,11.96
2019,2,21,23,30,12.31
2019,2,21,23,45,10.9
2019,2,22,0,0,11.23
2019,2,22,0,15,10.42
2019,2,22,0,30,11.83
2019,2,22,0,45,9.99
2019,2,22,1,0,11.67
2019,2,22,1,15,10.64
2019,2,22,1,30,11.700000000000001
2019,2,22,1,45,11.84
2019,2,22,2,0,11.1
2019,2,22,2,15,10.92
2019,2,22,2,30,11.71
2019,2,22,2,45,11.09
2019,2,22,3,0,10.14
2019,2,22,3,15,11.540000000000001
2019,2,22,3,30,10.82
2019,2,22,3,45,11.65
2019,2,22,4,0,11.4
2019,2,22,4,15,10.53
2019,2,22,4,30,10.72
2019,2,22,4,45,10.36
2019,2,22,5,0,10.97
2019,2,22,5,15,10.51
2019,2,22,5,30,10.49
2019,2,22,5,45,10.86
2019,2,22,6,0,9.790000000000001
2019,2,22,6,15,10.1
2019,2,22,6,30,10.870000000000001
2019,2,22,6,45,9.55
2019,2,22,7,0,10.73
2019,2,22,7,15,10.09
2019,2,22,7,30,10.06
2019,2,22,7,45,9.42
2019,2,22,8,0,9.24
2019,2,22,8,15,8.59
2019,2,22,8,30,9.65
2019,2,22,8,45,9.44
2019,2,22,9,0,8.97
2019,2,22,9,15,9.21
2019,2,22,9,30,9.78
2019,2,22,9,45,8.72
2019,2,22,10,0,8.36
2019,2,22,10,15,8.92
2019,2,22,10,30,8.27
2019,2,22,10,45,8.43
2019,2,22,11,0,8.06
2019,2,22,11,15,7.76
2019,2,22,11,30,7.7
2019,2,22,11,45,8.14
2019,2,22,12,0,7.61
2019,2,22,12,15,6.79
2019,2,22,12,30,7.41
2019,2,22,12,45,7.03
2019,2,22,13,0,7.22
2019,2,22,13,15,8.31
2019,2,22,13,30,7.07
2019,2,22,13,45,8.48
2019,2,22,14,0,7.03
2019,2,22,14,15,6.84
2019,2,22,14,30,7.41
2019,2,22,14,45,7
2019,2,22,15,0,7.57
2019,2,22,15,15,6.42
2019,2,22,15,30,7.1000000000000005
2019,2,22,15,45,6.3
2019,2,22,16,0,7.28
2019,2,22,16,15,7.22
2019,2,22,16,30,7.0600000000000005
2019,2,22,16,45,7.21
2019,2,22,17,0,7.37
2019,2,22,17,15,7.07
2019,2,22,17,30,6.68
2019,2,22,17,45,7.140000000000001
2019,2,22,18,0,6.53
2019,2,22,18,15,7.74
2019,2,22,18,30,6.63
2019,2,22,18,45,6.93
2019,2,22,19,0,7.05
2019,2,22,19,15,6.99
2019,2,22,19,30,6.61
2019,2,22,19,45,6.45
2019,2,22,20,0,7.3100000000000005
2019,2,22,20,15,6.76
2019,2,22,20,30,6.1000000000000005
2019,2,22,20,45,6.74
2019,2,22,21,0,6.72
2019,2,22,21,15,7.140000000000001
2019,2,22,21,30,7.72
2019,2,22,21,45,7.84
2019,2,22,22,0,6.99
2019,2,22,22,15,6.84
2019,2,22,22,30,6.7700000000000005
2019,2,22,22,45,7.08
2019,2,22,23,0,6.09
2019,2,22,23,15,6.84
2019,2,22,23,30,6.58
2019,2,22,23,45,6.01
2019,2,23,0,0,6.0200000000000005
2019,2,23,0,15,5.84
2019,2,23,0,30,5.8100000000000005
2019,2,23,0,45,5.68
2019,2,23,1,0,6.41
2019,2,23,1,15,6.2700000000000005
2019,2,23,1,30,5.8
2019,2,23,1,45,6.18
2019,2,23,2,0,7.76
2019,2,23,2,15,6.32
2019,2,23,2,30,7.29
2019,2,23,2,45,7.09
2019,2,23,3,0,6.99
2019,2,23,3,15,6.87
2019,2,23,3,30,6.72
2019,2,23,3,45,6.8100000000000005
2019,2,23,4,0,6.8500000000000005
2019,2,23,4,15,6.88
2019,2,23,4,30,6.88
2019,2,23,4,45,6.6000000000000005
2019,2,23,5,0,6.41
2019,2,23,5,15,6.44
2019,2,23,5,30,6.47
2019,2,23,5,45,6.74
2019,2,23,6,0,6.47
2019,2,23,6,15,6.69
2019,2,23,6,30,7
2019,2,23,6,45,6.48
2019,2,23,7,0,7.59
2019,2,23,7,15,7.13
2019,2,23,7,30,7.140000000000001
2019,2,23,7,45,6.53
2019,2,23,8,0,5.97
2019,2,23,8,15,7.03
2019,2,23,8,30,6.7
2019,2,23,8,45,6.48
2019,2,23,9,0,6.3500000000000005
2019,2,23,9,15,6.5200000000000005
2019,2,23,9,30,6.63
2019,2,23,9,45,6.8100000000000005
2019,2,23,10,0,6.83
2019,2,23,10,15,7
2019,2,23,10,30,7.44
2019,2,23,10,45,7.58
2019,2,23,11,0,8.02
2019,2,23,11,15,8.15
2019,2,23,11,30,7.86
2019,2,23,11,45,7.75
2019,2,23,12,0,7.28
2019,2,23,12,15,6.84
2019,2,23,12,30,6.99
2019,2,23,12,45,7.17
2019,2,23,13,0,7.17
2019,2,23,13,15,7.05
2019,2,23,13,30,7.140000000000001
2019,2,23,13,45,6.97
2019,2,23,14,0,6.84
2019,2,23,14,15,6.86
2019,2,23,14,30,7.03
2019,2,23,14,45,6.78
2019,2,23,15,0,6.25
2019,2,23,15,15,6.44
2019,2,23,15,30,6.63
2019,2,23,15,45,6.43
2019,2,23,16,0,6.01
2019,2,23,16,15,5.98
2019,2,23,16,30,6.87
2019,2,23,16,45,6.13
2019,2,23,17,0,6.03
2019,2,23,17,15,7.03
2019,2,23,17,30,6.74
2019,2,23,17,45,6.6000000000000005
2019,2,23,18,0,6.88
2019,2,23,18,15,6.41
2019,2,23,18,30,6.91
2019,2,23,18,45,7.48
2019,2,23,19,0,7.65
2019,2,23,19,15,7.7700000000000005
2019,2,23,19,30,7.930000000000001
2019,2,23,19,45,8.09
2019,2,23,20,0,8.31
2019,2,23,20,15,8.44
2019,2,23,20,30,8.59
2019,2,23,20,45,8.68
2019,2,23,21,0,8.77
2019,2,23,21,15,8.88
2019,2,23,21,30,9.01
2019,2,23,21,45,9.120000000000001
2019,2,23,22,0,9.06
2019,2,23,22,15,9.03
2019,2,23,22,30,9.200000000000001
2019,2,23,22,45,9.55
2019,2,23,23,0,9.63
2019,2,23,23,15,9.75
2019,2,23,23,30,9.9
2019,2,23,23,45,10.09
2019,2,24,0,0,10.23
2019,2,24,0,15,10.28
2019,2,24,0,30,10.4
2019,2,24,0,45,10.34
2019,2,24,1,0,10.19
2019,2,24,1,15,9.88
2019,2,24,1,30,9.58
2019,2,24,1,45,9.5
2019,2,24,2,0,9.57
2019,2,24,2,15,9.870000000000001
2019,2,24,2,30,10.02
2019,2,24,2,45,10.200000000000001
2019,2,24,3,0,10.450000000000001
2019,2,24,3,15,10.76
2019,2,24,3,30,11.08
2019,2,24,3,45,11.31
2019,2,24,4,0,11.44
2019,2,24,4,15,11.540000000000001
2019,2,24,4,30,11.63
2019,2,24,4,45,11.66
2019,2,24,5,0,11.84
2019,2,24,5,15,11.950000000000001
2019,2,24,5,30,12.120000000000001
2019,2,24,5,45,12.33
2019,2,24,6,0,12.77
2019,2,24,6,15,12.99
2019,2,24,6,30,12.74
2019,2,24,6,45,13.14
2019,2,24,7,0,13.59
2019,2,24,7,15,13.200000000000001
2019,2,24,7,30,12.89
2019,2,24,7,45,14.33
2019,2,24,8,0,13.94
2019,2,24,8,15,13.33
2019,2,24,8,30,13.97
2019,2,24,8,45,13.75
2019,2,24,9,0,14.33
2019,2,24,9,15,14.33
2019,2,24,9,30,14.56
2019,2,24,9,45,14.23
2019,2,24,10,0,14.8
2019,2,24,10,15,14.4
2019,2,24,10,30,14.76
2019,2,24,10,45,14.450000000000001
2019,2,24,11,0,14.34
2019,2,24,11,15,14.120000000000001
2019,2,24,11,30,13.82
2019,2,24,11,45,13.68
2019,2,24,12,0,13.42
2019,2,24,12,15,13.35
2019,2,24,12,30,13.15
2019,2,24,12,45,12.97
2019,2,24,13,0,12.85
2019,2,24,13,15,12.77
2019,2,24,13,30,12.73
2019,2,24,13,45,12.73
2019,2,24,14,0,12.8
2019,2,24,14,15,12.89
2019,2,24,14,30,12.99
2019,2,24,14,45,13.14
2019,2,24,15,0,13.16
2019,2,24,15,15,13.120000000000001
2019,2,24,15,30,13.200000000000001
2019,2,24,15,45,13.38
2019,2,24,16,0,13.52
2019,2,24,16,15,13.370000000000001
2019,2,24,16,30,13.21
2019,2,24,16,45,13.18
2019,2,24,17,0,13.22
2019,2,24,17,15,13.36
2019,2,24,17,30,13.52
2019,2,24,17,45,13.63
2019,2,24,18,0,13.76
2019,2,24,18,15,13.8
2019,2,24,18,30,13.75
2019,2,24,18,45,13.81
2019,2,24,19,0,13.950000000000001
2019,2,24,19,15,14.27
2019,2,24,19,30,14.58
2019,2,24,19,45,14.89
2019,2,24,20,0,15.16
2019,2,24,20,15,15.4
2019,2,24,20,30,15.63
2019,2,24,20,45,15.9
2019,2,24,21,0,16.31
2019,2,24,21,15,16.73
2019,2,24,21,30,17.150000000000002
2019,2,24,21,45,17.46
2019,2,24,22,0,18.05
2019,2,24,22,15,17.95
2019,2,24,22,30,17.89
2019,2,24,22,45,18.04
2019,2,24,23,0,17.87
2019,2,24,23,15,17.94
2019,2,24,23,30,18.11
2019,2,24,23,45,18.38
2019,2,25,0,0,18.55
2019,2,25,0,15,18.69
2019,2,25,0,30,18.87
2019,2,25,0,45,18.96
2019,2,25,1,0,18.92
2019,2,25,1,15,19.06
2019,2,25,1,30,19.36
2019,2,25,1,45,19.75
2019,2,25,2,0,20.150000000000002
2019,2,25,2,15,20.87
2019,2,25,2,30,21.900000000000002
2019,2,25,2,45,22.22
2019,2,25,3,0,22.55
2019,2,25,3,15,22.71
2019,2,25,3,30,23.39
2019,2,25,3,45,20.01
2019,2,25,4,0,22.900000000000002
2019,2,25,4,15,23.32
2019,2,25,4,30,22.7
2019,2,25,4,45,22.04
2019,2,25,5,0,22.19
2019,2,25,5,15,22.52
2019,2,25,5,30,21.52
2019,2,25,5,45,23.01
2019,2,25,6,0,22.3
2019,2,25,6,15,22.5
2019,2,25,6,30,22.69
2019,2,25,6,45,21.51
2019,2,25,7,0,22.35
2019,2,25,7,15,21.78
2019,2,25,7,30,21.44
2019,2,25,7,45,20.740000000000002
2019,2,25,8,0,20.36
2019,2,25,8,15,20.21
2019,2,25,8,30,20.01
2019,2,25,8,45,19.68
2019,2,25,9,0,19.37
2019,2,25,9,15,19.25
2019,2,25,9,30,19.31
2019,2,25,9,45,19.11
2019,2,25,10,0,18.78
2019,2,25,10,15,18.46
2019,2,25,10,30,18.04
2019,2,25,10,45,17.64
2019,2,25,11,0,17.35
2019,2,25,11,15,16.65
2019,2,25,11,30,16.13
2019,2,25,11,45,15.700000000000001
2019,2,25,12,0,14.450000000000001
2019,2,25,12,15,5.96
2019,2,25,12,30,7.41
2019,2,25,12,45,7.45
2019,2,25,13,0,7.3500000000000005
2019,2,25,13,15,8.700000000000001
2019,2,25,13,30,10.21
2019,2,25,13,45,11.040000000000001
2019,2,25,14,0,11.31
2019,2,25,14,15,11.450000000000001
2019,2,25,14,30,11.64
2019,2,25,14,45,11.91
2019,2,25,15,0,11.86
2019,2,25,15,15,11.84
2019,2,25,15,30,11.68
2019,2,25,15,45,11.67
2019,2,25,16,0,11.76
2019,2,25,16,15,11.89
2019,2,25,16,30,11.700000000000001
2019,2,25,16,45,11.26
2019,2,25,17,0,11.200000000000001
2019,2,25,17,15,11.040000000000001
2019,2,25,17,30,10.98
2019,2,25,17,45,10.94
2019,2,25,18,0,11.040000000000001
2019,2,25,18,15,10.63
2019,2,25,18,30,10.39
2019,2,25,18,45,9.98
2019,2,25,19,0,10.6
2019,2,25,19,15,10.63
2019,2,25,19,30,10.03
2019,2,25,19,45,9.370000000000001
2019,2,25,20,0,8.91
2019,2,25,20,15,9.21
2019,2,25,20,30,8.44
2019,2,25,20,45,9.17
2019,2,25,21,0,8.4
2019,2,25,21,15,8.42
2019,2,25,21,30,10.15
2019,2,25,21,45,8.63
2019,2,25,22,0,8.120000000000001
2019,2,25,22,15,8.51
2019,2,25,22,30,6.99
2019,2,25,22,45,9.07
2019,2,25,23,0,8.33
2019,2,25,23,15,9.06
2019,2,25,23,30,8.07
2019,2,25,23,45,7.05
2019,2,26,0,0,7.72
2019,2,26,0,15,7.55
2019,2,26,0,30,7.82
2019,2,26,0,45,8.49
2019,2,26,1,0,7
2019,2,26,1,15,7.82
2019,2,26,1,30,7.67
2019,2,26,1,45,7.96
2019,2,26,2,0,6.92
2019,2,26,2,15,6.8100000000000005
2019,2,26,2,30,7.84
2019,2,26,2,45,7.16
2019,2,26,3,0,8.34
2019,2,26,3,15,7.76
2019,2,26,3,30,6.5600000000000005
2019,2,26,3,45,7.03
2019,2,26,4,0,8.23
2019,2,26,4,15,4.9
2019,2,26,4,30,6.38
2019,2,26,4,45,6.7
2019,2,26,5,0,5.33
2019,2,26,5,15,6.62
2019,2,26,5,30,4.13
2019,2,26,5,45,5
2019,2,26,6,0,5.7700000000000005
2019,2,26,6,15,5.49
2019,2,26,6,30,5.3500000000000005
2019,2,26,6,45,5.68
2019,2,26,7,0,5.99
2019,2,26,7,15,5.38
2019,2,26,7,30,5.01
2019,2,26,7,45,6.5200000000000005
2019,2,26,8,0,5.39
2019,2,26,8,15,5.73
2019,2,26,8,30,5.21
2019,2,26,8,45,4.33
2019,2,26,9,0,5.11
2019,2,26,9,15,5.82
2019,2,26,9,30,5.0600000000000005
2019,2,26,9,45,5.32
2019,2,26,10,0,5.03
2019,2,26,10,15,4.42
2019,2,26,10,30,5.0200000000000005
2019,2,26,10,45,5.29
2019,2,26,11,0,5.45
2019,2,26,11,15,5.82
2019,2,26,11,30,6.01
2019,2,26,11,45,5.62
2019,2,26,12,0,5.82
2019,2,26,12,15,5.94
2019,2,26,12,30,6.11
2019,2,26,12,45,5.95
2019,2,26,13,0,4.9
2019,2,26,13,15,6.3100000000000005
2019,2,26,13,30,5.89
2019,2,26,13,45,6.66
2019,2,26,14,0,7.08
2019,2,26,14,15,7.17
2019,2,26,14,30,7.63
2019,2,26,14,45,7.4
2019,2,26,15,0,7.54
2019,2,26,15,15,8.68
2019,2,26,15,30,8.08
2019,2,26,15,45,7.99
2019,2,26,16,0,7.92
2019,2,26,16,15,7.59
2019,2,26,16,30,7.61
2019,2,26,16,45,7.78
2019,2,26,17,0,8.49
2019,2,26,17,15,8.81
2019,2,26,17,30,8.31
2019,2,26,17,45,9.22
2019,2,26,18,0,9.27
2019,2,26,18,15,10.07
2019,2,26,18,30,10.200000000000001
2019,2,26,18,45,9.47
2019,2,26,19,0,9.290000000000001
2019,2,26,19,15,9.870000000000001
2019,2,26,19,30,9.5
2019,2,26,19,45,10.76
2019,2,26,20,0,9.620000000000001
2019,2,26,20,15,10.6
2019,2,26,20,30,10.11
2019,2,26,20,45,9.76
2019,2,26,21,0,9.35
2019,2,26,21,15,10.47
2019,2,26,21,30,9.05
2019,2,26,21,45,9.73
2019,2,26,22,0,11.13
2019,2,26,22,15,9.370000000000001
2019,2,26,22,30,10.4
2019,2,26,22,45,10.870000000000001
2019,2,26,23,0,10.9
