Year,Month,Day,Period,1,2,3
2020,1,5,40,883.6329503,1069.253731,1116.152878
2020,1,5,41,883.3086813,1070.597015,1113.463353
2020,1,5,42,885.5785641,1070.149254,1111.670337
2020,1,5,43,885.2542951,1067.014925,1112.566845
2020,1,5,44,889.4697918,1068.358209,1114.359862
2020,1,5,45,890.4425987,1069.253731,1110.773828
2020,1,5,46,893.3610195,1070.597015,1106.739541
2020,1,5,47,894.9823643,1071.492537,1109.429066
2020,1,5,48,900.1706679,1072.835821,1110.773828
2020,1,5,49,901.4677438,1075.074627,1110.325574
2020,1,5,50,906.6560473,1075.522388,1113.911607
2020,1,5,51,909.8987371,1075.074627,1109.87732
2020,1,5,52,910.871544,1075.970149,1108.532557
2020,1,5,53,914.7627716,1077.313433,1113.015099
2020,1,5,54,916.0598475,1075.074627,1111.670337
2020,1,5,55,921.5724201,1077.313433,1105.843032
2020,1,5,56,924.4908408,1076.865672,1106.291287
2020,1,5,57,928.0577995,1078.208955,1105.394778
2020,1,5,58,930.9762203,1078.656716,1108.084303
2020,1,5,59,933.2461031,1080.447761,1104.49827
2020,1,5,60,937.4615997,1081.791045,1104.050016
2020,1,5,61,951.4051655,1085.820896,1103.153507
2020,1,5,62,959.1876209,1088.955224,1108.532557
2020,1,5,63,965.0244624,1091.641791,1105.394778
2020,1,5,64,971.1855729,1092.089552,1106.291287
2020,1,5,65,972.4826488,1092.089552,1104.050016
2020,1,5,66,977.9952213,1095.223881,1105.843032
2020,1,5,67,979.6165662,1095.223881,1106.739541
2020,1,5,68,983.8320628,1098.358209,1107.636049
2020,1,5,69,987.7232905,1100.597015,1113.911607
2020,1,5,70,991.9387871,1101.044776,1112.118591
2020,1,5,71,998.7484355,1104.179104,1114.359862
2020,1,5,72,1000.694049,1102.835821,1119.738912
2020,1,5,73,1010.09785,1109.104478,1126.462724
2020,1,5,74,1019.50165,1116.268657,1132.290028
2020,1,5,75,1028.581181,1115.820896,1138.117332
2020,1,5,76,1033.769485,1119.402985,1139.013841
2020,1,5,77,1034.742292,1120.746269,1132.738282
2020,1,5,78,1034.418023,1119.402985,1132.290028
2020,1,5,79,1037.336443,1119.402985,1135.427807
2020,1,5,80,1037.660712,1118.955224,1128.255741
2020,1,5,81,1040.579133,1117.61194,1124.221453
2020,1,5,82,1045.443168,1114.029851,1122.428437
2020,1,5,83,1046.740243,1106.865672,1115.704624
2020,1,5,84,1048.037319,1101.940299,1111.670337
2020,1,5,85,1052.577085,1091.19403,1108.980812
2020,1,5,86,1057.116851,1092.985075,1117.497641
2020,1,5,87,1061.980885,1092.537313,1117.497641
2020,1,5,88,1061.332347,1090.746269,1117.945895
2020,1,5,89,1061.980885,1093.880597,1117.945895
2020,1,5,90,1057.44112,1094.328358,1120.63542
2020,1,5,91,1053.225623,1097.462687,1124.221453
2020,1,5,92,1051.604278,1100.149254,1130.048757
2020,1,5,93,1049.982933,1095.671642,1131.39352
2020,1,5,94,1049.658664,1091.19403,1130.945266
2020,1,5,95,1043.497554,1088.059701,1137.669078
2020,1,5,96,1041.876209,1087.61194,1136.324316
2020,1,5,97,1046.091706,1089.850746,1133.634791
2020,1,5,98,1044.146092,1090.746269,1145.737653
2020,1,5,99,1044.470361,1098.80597,1151.564958
2020,1,5,100,1041.55194,1104.626866,1163.219566
2020,1,5,101,1040.903402,1105.522388,1168.150362
2020,1,5,102,1038.30925,1109.104478,1169.495124
2020,1,5,103,1037.660712,1111.791045,1179.356716
2020,1,5,104,1035.715098,1113.58209,1184.287512
2020,1,5,105,1035.06656,1113.134328,1188.770053
2020,1,5,106,1031.175333,1116.268657,1188.770053
2020,1,5,107,1028.90545,1117.164179,1197.735137
2020,1,5,108,1027.608374,1117.164179,1205.803712
2020,1,5,109,1029.229719,1116.268657,1195.94212
2020,1,5,110,1025.987029,1118.059701,1204.010695
2020,1,5,111,1024.689953,1118.059701,1212.527524
2020,1,5,112,1024.041415,1120.746269,1214.768795
2020,1,5,113,1023.717146,1121.19403,1216.561812
2020,1,5,114,1023.068608,1121.19403,1222.83737
2020,1,5,115,1020.150188,1122.089552,1225.526895
2020,1,5,116,1015.934691,1122.089552,1231.354199
2020,1,5,117,1014.313346,1122.537313,1233.59547
2020,1,5,118,1013.01627,1120.298507,1235.388487
2020,1,5,119,1008.152236,1114.477612,1240.319283
2020,1,5,120,1007.503698,1115.373134,1246.146587
2020,1,5,121,1001.342587,1118.059701,1245.250079
2020,1,5,122,1000.36978,1120.298507,1251.973891
2020,1,5,123,997.1270907,1119.402985,1257.801195
2020,1,5,124,995.5057458,1122.089552,1256.456433
2020,1,5,125,993.235863,1122.089552,1261.387229
2020,1,5,126,989.9931733,1121.641791,1265.421516
2020,1,5,127,987.7232905,1121.641791,1265.421516
2020,1,5,128,986.1019456,1121.641791,1268.559295
2020,1,5,129,980.9136421,1114.477612,1264.525008
2020,1,5,130,978.6437592,1116.268657,1273.041837
2020,1,5,131,978.3194903,1117.61194,1274.3866
2020,1,5,132,976.0496075,1117.61194,1274.3866
2020,1,5,133,976.3738764,1115.820896,1273.938345
2020,1,5,134,969.888497,1111.791045,1277.972633
2020,1,5,135,971.8341108,1112.238806,1278.869141
2020,1,5,136,972.1583798,1110.447761,1285.1447
2020,1,5,137,969.888497,1109.104478,1286.489462
2020,1,5,138,971.8341108,1107.313433,1287.38597
2020,1,5,139,971.8341108,1109.104478,1287.38597
2020,1,5,140,969.564228,1111.343284,1286.041208
2020,1,5,141,968.9156901,1111.791045,1287.38597
2020,1,5,142,964.3759245,1116.268657,1289.627241
2020,1,5,143,962.4303106,1116.268657,1293.213275
2020,1,5,144,962.4303106,1115.373134,1293.661529
2020,1,5,145,960.8089658,1114.477612,1295.454545
2020,1,5,146,958.5390829,1116.268657,1296.351054
2020,1,5,147,956.5934691,1112.238806,1291.868512
2020,1,5,148,956.2692001,1110.895522,1294.109783
2020,1,5,149,951.7294345,1107.313433,1292.76502
2020,1,5,150,948.4867448,1105.970149,1294.109783
2020,1,5,151,946.8653999,1105.522388,1290.075495
2020,1,5,152,944.2712482,1102.38806,1295.9028
2020,1,5,153,939.4072136,1102.38806,1296.799308
2020,1,5,154,938.7586756,1101.492537,1295.454545
2020,1,5,155,942.0013653,1101.044776,1299.937087
2020,1,5,156,942.6499033,1102.38806,1297.247562
2020,1,5,157,938.1101377,1105.522388,1296.799308
2020,1,5,158,936.1645238,1107.761194,1298.592325
2020,1,5,159,934.543179,1107.313433,1301.28185
2020,1,5,160,935.8402549,1105.970149,1298.14407
2020,1,5,161,934.543179,1103.731343,1297.695816
2020,1,5,162,935.8402549,1101.044776,1299.488833
2020,1,5,163,932.2732962,1101.492537,1303.074866
2020,1,5,164,930.9762203,1099.701493,1305.764391
2020,1,5,165,932.5975651,1095.671642,1301.730104
2020,1,5,166,931.3004892,1093.880597,1303.971375
2020,1,5,167,931.3004892,1088.955224,1305.316137
2020,1,5,168,933.2461031,1086.268657,1303.074866
2020,1,5,169,932.5975651,1084.925373,1302.626612
2020,1,5,170,934.8674479,1087.164179,1302.178358
2020,1,5,171,933.5703721,1088.507463,1302.178358
2020,1,5,172,934.8674479,1090.298507,1306.212645
2020,1,5,173,936.4887928,1089.850746,1300.833595
2020,1,5,174,935.1917169,1089.850746,1301.730104
2020,1,5,175,935.5159859,1092.537313,1301.730104
2020,1,5,176,936.1645238,1092.537313,1303.52312
2020,1,5,177,933.894641,1092.537313,1299.040579
2020,1,5,178,931.6247582,1095.223881,1302.626612
2020,1,5,179,933.894641,1095.671642,1297.695816
2020,1,5,180,932.2732962,1095.223881,1299.488833
2020,1,5,181,930.9762203,1092.985075,1296.799308
2020,1,5,182,934.21891,1092.537313,1296.799308
2020,1,5,183,933.894641,1089.850746,1293.661529
2020,1,5,184,931.9490272,1089.402985,1291.868512
2020,1,5,185,933.894641,1088.507463,1290.52375
2020,1,5,186,936.8130618,1088.059701,1287.38597
2020,1,5,187,939.4072136,1090.298507,1282.455175
2020,1,5,188,941.0285584,1091.19403,1286.041208
2020,1,5,189,946.8653999,1092.537313,1285.1447
2020,1,5,190,952.3779725,1096.119403,1284.696445
2020,1,5,191,959.1876209,1090.746269,1285.1447
2020,1,5,192,962.7545796,1086.716418,1284.696445
2020,1,5,193,975.4010695,1095.671642,1275.731362
2020,1,5,194,982.8592559,1108.208955,1277.076125
2020,1,5,195,987.7232905,1115.373134,1287.834225
2020,1,5,196,995.5057458,1123.432836,1289.627241
2020,1,5,197,1001.991125,1134.179104,1299.040579
2020,1,5,198,1012.692001,1143.58209,1304.867883
2020,1,5,199,1020.798726,1152.537313,1314.281221
2020,1,5,200,1029.553988,1162.835821,1321.901541
2020,1,5,201,1033.769485,1175.820896,1337.142183
2020,1,5,202,1045.118899,1192.38806,1348.348537
2020,1,5,203,1051.928547,1208.955224,1361.796162
2020,1,5,204,1061.656616,1223.283582,1375.243787
2020,1,5,205,1074.627375,1240.298507,1420.965712
2020,1,5,206,1084.355444,1250.597015,1437.102863
2020,1,5,207,1091.489362,1264.029851,1454.584775
2020,1,5,208,1099.596086,1277.014925,1468.928908
2020,1,5,209,1107.70281,1293.134328,1485.514313
2020,1,5,210,1117.106611,1309.701493,1494.92765
2020,1,5,211,1125.537604,1322.238806,1506.582259
2020,1,5,212,1134.617135,1334.328358,1513.306071
2020,1,5,213,1142.723859,1352.686567,1524.960679
2020,1,5,214,1156.343156,1363.880597,1530.339729
2020,1,5,215,1164.449881,1363.432836,1536.615288
2020,1,5,216,1165.422687,1360.298507,1549.614659
2020,1,5,217,1152.12766,1346.865672,1542.442592
2020,1,5,218,1147.263625,1343.283582,1539.304813
2020,1,5,219,1139.805439,1339.253731,1541.09783
2020,1,5,220,1128.780294,1335.671642,1556.338471
2020,1,5,221,1121.970645,1332.089552,1567.544825
2020,1,5,222,1117.43088,1328.955224,1567.096571
2020,1,5,223,1112.566845,1326.268657,1561.717521
2020,1,5,224,1107.054272,1324.029851,1556.786725
2020,1,5,225,1102.514507,1322.238806,1557.683234
2020,1,5,226,1103.811583,1320.895522,1555.441963
2020,1,5,227,1097.650472,1320.0,1557.23498
2020,1,5,228,1097.001934,1319.104478,1551.407675
2020,1,5,229,1104.78439,1323.58209,1550.062913
2020,1,5,230,1102.190238,1322.686567,1540.649575
2020,1,5,231,1102.190238,1322.238806,1539.753067
2020,1,5,232,1101.865969,1321.343284,1542.890846
2020,1,5,233,1102.838776,1320.0,1542.442592
2020,1,5,234,1102.838776,1318.656716,1541.546084
2020,1,5,235,1097.974741,1316.865672,1539.304813
2020,1,5,236,1093.110707,1314.626866,1536.615288
2020,1,5,237,1091.489362,1311.492537,1538.408304
2020,1,5,238,1085.65252,1308.358209,1535.270525
2020,1,5,239,1088.246672,1304.776119,1529.443221
2020,1,5,240,1082.734099,1301.19403,1524.064171
2020,1,5,241,1074.627375,1295.373134,1513.306071
2020,1,5,242,1075.275913,1291.343284,1506.582259
2020,1,5,243,1067.169189,1286.865672,1506.582259
2020,1,5,244,1062.953692,1282.38806,1501.651463
2020,1,5,245,1057.116851,1277.910448,1497.617175
2020,1,5,246,1055.171237,1273.432836,1492.686379
2020,1,5,247,1047.064512,1269.402985,1489.996854
2020,1,5,248,1043.497554,1264.925373,1482.824788
2020,1,5,249,1037.012174,1260.895522,1481.928279
2020,1,5,250,1028.90545,1256.41791,1480.135263
2020,1,5,251,1020.798726,1252.38806,1471.170179
2020,1,5,252,1014.637615,1248.358209,1466.239383
2020,1,5,253,1007.827967,1244.776119,1453.688267
2020,1,5,254,1002.639663,1240.746269,1446.067946
2020,1,5,255,999.7212425,1236.268657,1441.13715
2020,1,5,256,994.2086699,1232.238806,1437.102863
2020,1,5,257,986.7504836,1227.761194,1425.0
2020,1,5,258,978.3194903,1223.731343,1418.276187
2020,1,5,259,970.8613039,1219.253731,1411.552375
2020,1,5,260,965.9972693,1214.776119,1409.311104
2020,1,5,261,958.8633519,1210.298507,1401.690783
2020,1,5,262,951.7294345,1205.373134,1391.829192
2020,1,5,263,944.9197861,1201.343284,1382.415854
2020,1,5,264,943.2984412,1196.865672,1374.795533
2020,1,5,265,940.3800205,1190.149254,1360.899654
2020,1,5,266,934.543179,1186.119403,1352.382825
2020,1,5,267,926.1121857,1182.537313,1343.865996
2020,1,5,268,920.2753442,1175.820896,1336.693929
2020,1,5,269,911.1958129,1168.656716,1322.79805
2020,1,5,270,906.9803163,1160.597015,1316.970746
2020,1,5,271,903.0890886,1153.880597,1309.798679
2020,1,5,272,898.549323,1145.373134,1302.178358
2020,1,5,273,894.3338264,1140.447761,1294.558037
2020,1,5,274,890.1183297,1135.074627,1285.592954
2020,1,5,275,887.8484469,1128.358209,1281.558666
2020,1,5,276,886.2271021,1127.462687,1269.904058
2020,1,5,277,884.6057572,1122.985075,1274.3866
2020,1,5,278,886.2271021,1119.402985,1264.076754
2020,1,5,279,885.9028331,1118.955224,1254.215162
2020,1,5,280,884.9300262,1118.955224,1245.250079
2020,1,5,281,883.6329503,1114.477612,1238.97452
2020,1,5,282,884.9300262,1110.895522,1230.457691
2020,1,5,283,881.3630675,1105.970149,1216.113558
2020,1,5,284,882.6601434,1103.283582,1210.286254
2020,1,5,285,883.3086813,1100.149254,1201.769424
2020,1,5,286,882.0116054,1096.567164,1194.149103
2020,1,5,287,882.6601434,1094.328358,1183.839258
2020,1,5,288,881.0387985,1092.537313,1176.218937
