Year,Month,Day,Period,1,2,3
2020,1,6,38,907.3045853,1067.462687,1092.395407
2020,1,6,39,910.871544,1066.567164,1091.498899
2020,1,6,40,915.0870406,1067.910448,1091.050645
2020,1,6,41,918.0054614,1066.567164,1096.429695
2020,1,6,42,927.4092616,1066.119403,1095.084932
2020,1,6,43,929.6791444,1067.014925,1096.877949
2020,1,6,44,936.1645238,1067.910448,1095.533187
2020,1,6,45,942.3256343,1067.910448,1093.291916
2020,1,6,46,951.0808966,1068.80597,1095.533187
2020,1,6,47,957.566276,1069.253731,1100.015728
2020,1,6,48,967.6186142,1071.940299,1103.601762
2020,1,6,49,977.9952213,1076.41791,1091.947153
2020,1,6,50,989.9931733,1077.313433,1095.981441
2020,1,6,51,999.3969735,1078.208955,1095.084932
2020,1,6,52,1008.152236,1082.238806,1100.912237
2020,1,6,53,1016.583229,1084.029851,1101.360491
2020,1,6,54,1030.526795,1083.134328,1105.843032
2020,1,6,55,1041.876209,1087.61194,1111.670337
2020,1,6,56,1056.144044,1091.19403,1118.394149
2020,1,6,57,1068.790534,1094.776119,1126.910978
2020,1,6,58,1078.518603,1098.358209,1133.186537
2020,1,6,59,1092.462169,1101.940299,1138.565587
2020,1,6,60,1107.378541,1107.313433,1146.634162
2020,1,6,61,1131.374445,1113.134328,1114.808116
2020,1,6,62,1149.533508,1118.955224,1127.359232
2020,1,6,63,1164.125612,1127.462687,1135.427807
2020,1,6,64,1174.17795,1133.283582,1146.634162
2020,1,6,65,1184.230288,1138.656716,1156.495753
2020,1,6,66,1195.579702,1144.925373,1170.839887
2020,1,6,67,1205.956309,1155.223881,1185.18402
2020,1,6,68,1217.954261,1163.283582,1196.838628
2020,1,6,69,1223.791103,1169.552239,1210.734508
2020,1,6,70,1228.330868,1178.059701,1226.871658
2020,1,6,71,1235.140517,1185.223881,1240.319283
2020,1,6,72,1244.868586,1192.38806,1256.904687
2020,1,6,73,1251.029696,1213.880597,1254.215162
2020,1,6,74,1262.37911,1226.41791,1276.179616
2020,1,6,75,1267.567414,1234.477612,1294.558037
2020,1,6,76,1266.270338,1242.089552,1303.971375
2020,1,6,77,1265.946069,1246.567164,1316.522491
2020,1,6,78,1264.324724,1249.701493,1323.694558
2020,1,6,79,1263.351917,1252.38806,1338.038691
2020,1,6,80,1261.406303,1255.522388,1348.348537
2020,1,6,81,1261.406303,1255.970149,1352.831079
2020,1,6,82,1259.136421,1255.074627,1364.037433
2020,1,6,83,1256.218,1247.910448,1371.657754
2020,1,6,84,1253.623848,1235.373134,1377.933312
2020,1,6,85,1240.977358,1218.358209,1381.519346
2020,1,6,86,1229.303675,1217.014925,1399.449512
2020,1,6,87,1219.575606,1220.149254,1409.311104
2020,1,6,88,1210.496075,1219.701493,1414.2419
2020,1,6,89,1202.065081,1222.38806,1420.965712
2020,1,6,90,1194.606895,1221.492537,1425.0
2020,1,6,91,1188.445785,1222.835821,1437.102863
2020,1,6,92,1182.933212,1219.253731,1442.481913
2020,1,6,93,1179.366253,1217.910448,1444.274929
2020,1,6,94,1170.286722,1211.641791,1445.619692
2020,1,6,95,1161.207191,1206.268657,1448.757471
2020,1,6,96,1156.018887,1202.238806,1458.619063
2020,1,6,97,1154.073273,1212.089552,1485.962567
2020,1,6,98,1148.236432,1215.671642,1497.617175
2020,1,6,99,1143.048128,1215.671642,1506.582259
2020,1,6,100,1134.292866,1213.880597,1507.478767
2020,1,6,101,1129.104563,1213.432836,1510.616546
2020,1,6,102,1125.213335,1214.776119,1511.513054
2020,1,6,103,1120.025031,1214.776119,1517.340359
2020,1,6,104,1113.539652,1212.985075,1520.926392
2020,1,6,105,1108.675617,1211.641791,1527.650204
2020,1,6,106,1104.135852,1214.776119,1532.581
2020,1,6,107,1100.568893,1215.223881,1540.201321
2020,1,6,108,1094.083513,1217.014925,1549.614659
2020,1,6,109,1097.974741,1219.253731,1574.268638
2020,1,6,110,1092.786438,1217.462687,1581.440705
2020,1,6,111,1092.462169,1208.059701,1590.405788
2020,1,6,112,1096.029127,1203.58209,1594.88833
2020,1,6,113,1089.543748,1203.58209,1599.370871
2020,1,6,114,1089.868017,1203.58209,1598.026109
2020,1,6,115,1084.031175,1200.0,1603.405159
2020,1,6,116,1085.976789,1200.447761,1599.819126
2020,1,6,117,1084.031175,1198.208955,1601.612142
2020,1,6,118,1082.40983,1196.41791,1606.094684
2020,1,6,119,1079.167141,1195.522388,1616.40453
2020,1,6,120,1076.572989,1196.41791,1620.438817
2020,1,6,121,1075.275913,1200.0,1643.29978
2020,1,6,122,1072.033223,1201.343284,1648.67883
2020,1,6,123,1069.763341,1204.029851,1650.023592
2020,1,6,124,1067.817727,1210.298507,1653.161372
2020,1,6,125,1065.223575,1209.402985,1655.850897
2020,1,6,126,1060.035271,1207.164179,1665.264234
2020,1,6,127,1056.792582,1206.268657,1665.712488
2020,1,6,128,1057.116851,1204.029851,1668.402013
2020,1,6,129,1055.171237,1200.447761,1669.298522
2020,1,6,130,1053.549892,1202.238806,1674.229317
2020,1,6,131,1050.307202,1200.895522,1674.229317
2020,1,6,132,1045.118899,1201.791045,1676.918842
2020,1,6,133,1046.740243,1203.58209,1690.814722
2020,1,6,134,1047.064512,1203.58209,1691.71123
2020,1,6,135,1045.443168,1202.238806,1696.642026
2020,1,6,136,1045.118899,1199.552239,1701.572822
2020,1,6,137,1042.200478,1198.208955,1702.021076
2020,1,6,138,1037.660712,1196.865672,1702.021076
2020,1,6,139,1039.282057,1195.970149,1704.262347
2020,1,6,140,1037.660712,1192.835821,1703.814092
2020,1,6,141,1036.039367,1191.492537,1702.46933
2020,1,6,142,1035.06656,1188.80597,1703.365838
2020,1,6,143,1033.445216,1187.462687,1706.951872
2020,1,6,144,1029.553988,1184.776119,1702.917584
2020,1,6,145,1030.851064,1184.328358,1702.021076
2020,1,6,146,1030.526795,1181.19403,1703.814092
2020,1,6,147,1028.256912,1178.955224,1704.262347
2020,1,6,148,1022.74434,1173.58209,1705.607109
2020,1,6,149,1023.068608,1169.104478,1704.710601
2020,1,6,150,1021.122995,1165.970149,1701.124567
2020,1,6,151,1016.907498,1162.835821,1703.814092
2020,1,6,152,1016.583229,1160.149254,1702.46933
2020,1,6,153,1010.09785,1155.671642,1701.572822
2020,1,6,154,1010.422119,1154.328358,1705.607109
2020,1,6,155,1007.827967,1151.641791,1705.607109
2020,1,6,156,1008.152236,1148.507463,1704.710601
2020,1,6,157,1005.558084,1145.373134,1712.330922
2020,1,6,158,1002.963932,1147.164179,1714.572193
2020,1,6,159,1003.61247,1144.029851,1716.365209
2020,1,6,160,1001.342587,1141.791045,1711.882668
2020,1,6,161,1001.666856,1140.447761,1713.675684
2020,1,6,162,1001.342587,1140.447761,1714.572193
2020,1,6,163,1003.936739,1140.0,1716.365209
2020,1,6,164,1003.61247,1134.626866,1716.365209
2020,1,6,165,1003.61247,1128.358209,1717.261718
2020,1,6,166,1002.639663,1123.432836,1717.709972
2020,1,6,167,1001.342587,1116.716418,1716.365209
2020,1,6,168,1000.045511,1113.58209,1713.675684
2020,1,6,169,1001.018318,1121.19403,1709.193142
2020,1,6,170,999.7212425,1124.776119,1709.193142
2020,1,6,171,1001.018318,1125.671642,1709.193142
2020,1,6,172,998.7484355,1125.223881,1709.193142
2020,1,6,173,998.7484355,1142.238806,1707.400126
2020,1,6,174,1001.666856,1151.641791,1706.951872
2020,1,6,175,999.0727045,1149.850746,1703.365838
2020,1,6,176,999.0727045,1159.253731,1708.296634
2020,1,6,177,999.3969735,1159.701493,1708.744888
2020,1,6,178,1001.018318,1158.80597,1707.84838
2020,1,6,179,998.7484355,1158.80597,1705.607109
2020,1,6,180,998.4241666,1157.014925,1703.365838
2020,1,6,181,995.5057458,1151.19403,1693.504247
2020,1,6,182,994.8572079,1151.19403,1688.125197
2020,1,6,183,997.7756286,1143.58209,1688.125197
2020,1,6,184,998.7484355,1126.567164,1686.33218
2020,1,6,185,1001.018318,1127.462687,1683.194401
2020,1,6,186,1003.61247,1135.970149,1680.056622
2020,1,6,187,1003.288201,1135.074627,1674.677572
2020,1,6,188,1007.179429,1136.41791,1674.677572
2020,1,6,189,1007.503698,1136.41791,1669.746776
2020,1,6,190,1013.664808,1138.208955,1668.402013
2020,1,6,191,1019.177381,1141.343284,1666.160742
2020,1,6,192,1024.689953,1145.373134,1666.160742
2020,1,6,193,1035.06656,1146.268657,1648.230576
2020,1,6,194,1039.606326,1150.746269,1648.230576
2020,1,6,195,1049.658664,1157.462687,1650.023592
2020,1,6,196,1056.792582,1165.970149,1649.575338
2020,1,6,197,1063.926499,1176.268657,1654.954388
2020,1,6,198,1073.330299,1185.671642,1654.05788
2020,1,6,199,1076.24872,1198.656716,1662.126455
2020,1,6,200,1083.706906,1211.641791,1666.608997
2020,1,6,201,1095.380589,1227.761194,1679.608367
2020,1,6,202,1103.811583,1241.641791,1690.366467
2020,1,6,203,1112.566845,1260.447761,1698.435042
2020,1,6,204,1120.673569,1277.462687,1708.296634
2020,1,6,205,1136.887018,1311.940299,1790.327147
2020,1,6,206,1144.669473,1328.955224,1798.395722
2020,1,6,207,1154.721811,1349.104478,1813.636364
2020,1,6,208,1166.395494,1367.014925,1817.670651
2020,1,6,209,1174.17795,1384.477612,1827.532243
2020,1,6,210,1185.851633,1402.835821,1828.877005
2020,1,6,211,1194.606895,1420.746269,1835.152564
2020,1,6,212,1206.280578,1435.074627,1840.979868
2020,1,6,213,1215.03584,1448.955224,1843.669393
2020,1,6,214,1223.791103,1459.253731,1840.08336
2020,1,6,215,1236.113323,1469.104478,1841.876376
2020,1,6,216,1238.383206,1482.985075,1840.979868
2020,1,6,217,1221.52122,1467.313433,1808.705568
2020,1,6,218,1217.954261,1469.552239,1808.257314
2020,1,6,219,1212.441688,1464.626866,1816.774143
2020,1,6,220,1208.226192,1460.149254,1823.049701
2020,1,6,221,1200.768005,1453.880597,1824.842718
2020,1,6,222,1191.039936,1447.164179,1826.635735
2020,1,6,223,1184.230288,1443.134328,1821.704939
2020,1,6,224,1176.772101,1437.313433,1814.084618
2020,1,6,225,1172.556605,1433.283582,1810.946839
2020,1,6,226,1169.638184,1433.283582,1805.567789
2020,1,6,227,1164.449881,1431.492537,1800.188739
2020,1,6,228,1160.882922,1430.149254,1797.499214
2020,1,6,229,1169.962453,1439.104478,1766.121422
2020,1,6,230,1170.93526,1438.656716,1754.466813
2020,1,6,231,1168.341108,1440.447761,1751.329034
2020,1,6,232,1169.638184,1440.0,1748.191255
2020,1,6,233,1169.638184,1439.552239,1743.708713
2020,1,6,234,1168.341108,1438.656716,1740.12268
2020,1,6,235,1168.016839,1440.0,1735.191884
2020,1,6,236,1168.989646,1438.656716,1733.847122
2020,1,6,237,1162.179998,1433.283582,1729.812834
2020,1,6,238,1162.504267,1424.776119,1724.433784
2020,1,6,239,1160.234384,1419.850746,1722.192513
2020,1,6,240,1153.749004,1417.164179,1715.468701
2020,1,6,241,1154.073273,1416.268657,1688.125197
2020,1,6,242,1151.803391,1418.507463,1679.160113
2020,1,6,243,1148.560701,1419.850746,1673.332809
2020,1,6,244,1142.39959,1416.716418,1669.746776
2020,1,6,245,1139.48117,1411.343284,1663.471217
2020,1,6,246,1132.671521,1407.313433,1658.540422
2020,1,6,247,1128.131756,1405.970149,1656.747405
2020,1,6,248,1117.106611,1399.701493,1650.920101
2020,1,6,249,1108.027079,1397.462687,1645.092796
2020,1,6,250,1099.271817,1392.985075,1643.748034
2020,1,6,251,1091.165093,1385.820896,1638.368984
2020,1,6,252,1082.40983,1377.761194,1630.300409
2020,1,6,253,1067.169189,1375.522388,1600.26738
2020,1,6,254,1066.520651,1369.701493,1593.095313
2020,1,6,255,1062.305154,1363.432836,1583.681975
2020,1,6,256,1055.495506,1358.059701,1576.061655
2020,1,6,257,1050.307202,1352.238806,1569.786096
2020,1,6,258,1043.821823,1344.626866,1559.027996
2020,1,6,259,1032.14814,1337.462687,1550.511167
2020,1,6,260,1025.338491,1329.850746,1544.235609
2020,1,6,261,1016.907498,1321.343284,1533.925763
2020,1,6,262,1012.043463,1315.522388,1525.408934
2020,1,6,263,1001.991125,1304.328358,1511.0648
2020,1,6,264,994.2086699,1294.029851,1496.720667
2020,1,6,265,986.7504836,1281.044776,1463.101604
2020,1,6,266,981.56218,1271.19403,1452.791758
2020,1,6,267,976.0496075,1260.895522,1442.033658
2020,1,6,268,972.8069177,1253.283582,1432.172067
2020,1,6,269,967.2943452,1244.328358,1418.724442
2020,1,6,270,963.4031175,1234.925373,1408.414596
2020,1,6,271,956.9177381,1226.41791,1397.208242
2020,1,6,272,954.6478553,1219.253731,1386.001887
2020,1,6,273,950.1080897,1211.19403,1373.450771
2020,1,6,274,945.2440551,1209.402985,1368.968229
2020,1,6,275,941.6770964,1203.134328,1364.037433
2020,1,6,276,937.1373308,1198.208955,1351.486316
2020,1,6,277,933.894641,1196.41791,1341.176471
2020,1,6,278,930.0034134,1195.970149,1330.866625
2020,1,6,279,928.0577995,1192.38806,1322.79805
2020,1,6,280,925.7879167,1187.462687,1314.729475
2020,1,6,281,924.8151098,1180.746269,1305.316137
2020,1,6,282,921.5724201,1173.58209,1293.213275
2020,1,6,283,923.1937649,1169.104478,1286.489462
2020,1,6,284,918.9782683,1162.38806,1273.041837
2020,1,6,285,917.3569234,1154.776119,1265.86977
2020,1,6,286,922.869496,1148.059701,1255.559925
2020,1,6,287,923.5180339,1137.313433,1247.939604
2020,1,6,288,920.5996132,1130.149254,1238.97452
