Year,Month,Day,Period,1,2,3
2020,1,8,143,1026.311298,1204.925373,1693.952501
2020,1,8,144,1023.068608,1199.552239,1697.538534
2020,1,8,145,1025.987029,1195.522388,1688.573451
2020,1,8,146,1025.338491,1194.179104,1687.676942
2020,1,8,147,1023.068608,1191.940299,1689.021705
2020,1,8,148,1022.095802,1189.701493,1684.539163
2020,1,8,149,1020.150188,1187.462687,1680.504876
2020,1,8,150,1019.177381,1185.223881,1684.987417
2020,1,8,151,1017.556036,1181.641791,1681.849638
2020,1,8,152,1015.610422,1179.402985,1683.642655
2020,1,8,153,1013.01627,1177.61194,1683.642655
2020,1,8,154,1012.692001,1178.507463,1685.435672
2020,1,8,155,1010.746388,1186.119403,1684.987417
2020,1,8,156,1009.125043,1185.671642,1684.539163
2020,1,8,157,1007.827967,1184.328358,1684.987417
2020,1,8,158,1006.85516,1183.880597,1683.642655
2020,1,8,159,1007.503698,1181.641791,1682.297892
2020,1,8,160,1007.179429,1178.955224,1684.539163
2020,1,8,161,1003.61247,1177.61194,1686.33218
2020,1,8,162,1003.288201,1174.477612,1685.883926
2020,1,8,163,1000.045511,1173.134328,1684.539163
2020,1,8,164,999.3969735,1170.895522,1682.297892
2020,1,8,165,996.4785527,1168.208955,1681.849638
2020,1,8,166,994.5329389,1165.074627,1681.849638
2020,1,8,167,996.1542838,1163.731343,1684.987417
2020,1,8,168,997.1270907,1161.492537,1684.539163
2020,1,8,169,999.0727045,1157.462687,1677.367097
2020,1,8,170,998.4241666,1157.910448,1680.056622
2020,1,8,171,996.4785527,1157.014925,1674.229317
2020,1,8,172,997.7756286,1153.880597,1671.988047
2020,1,8,173,993.560132,1154.776119,1669.298522
2020,1,8,174,992.911594,1152.985075,1670.19503
2020,1,8,175,994.2086699,1153.432836,1669.746776
2020,1,8,176,991.6145181,1154.776119,1668.402013
2020,1,8,177,992.2630561,1154.776119,1670.19503
2020,1,8,178,992.911594,1154.776119,1665.264234
2020,1,8,179,991.6145181,1155.671642,1665.712488
2020,1,8,180,993.560132,1155.671642,1665.264234
2020,1,8,181,992.2630561,1157.014925,1658.988676
2020,1,8,182,994.8572079,1159.253731,1659.43693
2020,1,8,183,998.0998976,1160.597015,1659.43693
2020,1,8,184,1000.045511,1163.283582,1659.43693
2020,1,8,185,1002.639663,1161.492537,1653.609626
2020,1,8,186,1007.827967,1157.462687,1650.023592
2020,1,8,187,1011.070657,1161.492537,1652.713117
2020,1,8,188,1015.934691,1172.238806,1646.885813
2020,1,8,189,1017.231767,1186.119403,1645.092796
2020,1,8,190,1023.068608,1193.283582,1642.403271
2020,1,8,191,1025.987029,1200.895522,1639.265492
2020,1,8,192,1031.499602,1208.955224,1637.92073
2020,1,8,193,1036.687905,1217.014925,1632.54168
2020,1,8,194,1044.146092,1228.208955,1623.128342
2020,1,8,195,1050.631471,1238.955224,1624.921359
2020,1,8,196,1057.765389,1248.80597,1628.955646
2020,1,8,197,1064.575037,1260.447761,1632.093426
2020,1,8,198,1071.384685,1273.432836,1635.679459
2020,1,8,199,1078.518603,1287.313433,1640.162001
2020,1,8,200,1086.301058,1299.850746,1645.989305
2020,1,8,201,1095.05632,1315.522388,1657.195659
2020,1,8,202,1104.460121,1330.298507,1669.298522
2020,1,8,203,1112.566845,1345.074627,1678.263605
2020,1,8,204,1120.3493,1360.298507,1689.469959
2020,1,8,205,1134.617135,1385.373134,1775.086505
2020,1,8,206,1144.993742,1399.701493,1788.982384
2020,1,8,207,1156.343156,1414.925373,1799.740484
2020,1,8,208,1167.044032,1429.253731,1809.602076
2020,1,8,209,1174.502219,1440.895522,1814.532872
2020,1,8,210,1186.500171,1453.432836,1819.015414
2020,1,8,211,1197.525316,1465.074627,1822.601447
2020,1,8,212,1209.847537,1475.820896,1830.670022
2020,1,8,213,1215.360109,1484.776119,1828.428751
2020,1,8,214,1222.818296,1493.283582,1831.56653
2020,1,8,215,1231.897827,1502.686567,1828.428751
2020,1,8,216,1239.680282,1512.089552,1830.221768
2020,1,8,217,1220.872682,1499.104478,1807.809059
2020,1,8,218,1217.954261,1500.895522,1806.464297
2020,1,8,219,1207.901923,1497.761194,1812.739855
2020,1,8,220,1202.38935,1495.522388,1824.842718
2020,1,8,221,1195.255433,1489.253731,1829.32526
2020,1,8,222,1187.472978,1480.746269,1827.532243
2020,1,8,223,1180.33906,1475.820896,1826.635735
2020,1,8,224,1176.123564,1470.0,1821.256684
2020,1,8,225,1172.232336,1466.41791,1817.222397
2020,1,8,226,1165.098418,1465.074627,1813.636364
2020,1,8,227,1163.477074,1465.522388,1809.602076
2020,1,8,228,1164.449881,1462.835821,1804.223026
2020,1,8,229,1171.259529,1472.238806,1773.293489
2020,1,8,230,1171.908067,1472.238806,1762.983643
2020,1,8,231,1171.583798,1472.686567,1758.052847
2020,1,8,232,1170.610991,1473.134328,1756.708084
2020,1,8,233,1175.150757,1472.686567,1752.673797
2020,1,8,234,1168.016839,1470.895522,1748.191255
2020,1,8,235,1169.313915,1470.447761,1746.398238
2020,1,8,236,1172.232336,1468.656716,1746.846493
2020,1,8,237,1168.665377,1465.074627,1744.605222
2020,1,8,238,1167.044032,1460.149254,1747.294747
2020,1,8,239,1165.098418,1459.253731,1743.708713
2020,1,8,240,1165.098418,1455.671642,1741.019188
2020,1,8,241,1165.098418,1450.746269,1716.813463
2020,1,8,242,1163.801343,1446.716418,1710.986159
2020,1,8,243,1159.585846,1442.686567,1707.400126
2020,1,8,244,1155.04608,1436.865672,1703.365838
2020,1,8,245,1147.912163,1430.149254,1693.952501
2020,1,8,246,1143.048128,1426.119403,1688.125197
2020,1,8,247,1137.859825,1419.850746,1686.33218
2020,1,8,248,1131.374445,1412.686567,1678.711859
2020,1,8,249,1122.943452,1405.970149,1675.125826
2020,1,8,250,1114.836728,1401.940299,1667.057251
2020,1,8,251,1107.70281,1395.671642,1659.43693
2020,1,8,252,1097.326203,1390.298507,1649.575338
2020,1,8,253,1084.679713,1385.820896,1612.818496
2020,1,8,254,1083.706906,1380.895522,1602.060396
2020,1,8,255,1077.221527,1375.074627,1593.991821
2020,1,8,256,1072.033223,1368.80597,1589.957534
2020,1,8,257,1064.250768,1362.089552,1578.302925
2020,1,8,258,1055.495506,1353.134328,1572.027367
2020,1,8,259,1048.685857,1348.208955,1557.23498
2020,1,8,260,1040.903402,1340.149254,1548.269896
2020,1,8,261,1034.093754,1331.641791,1543.787355
2020,1,8,262,1027.284105,1320.0,1534.374017
2020,1,8,263,1022.095802,1308.80597,1528.546713
2020,1,8,264,1015.934691,1299.402985,1516.892104
2020,1,8,265,1007.503698,1291.343284,1483.721296
2020,1,8,266,1000.045511,1279.701493,1470.721925
2020,1,8,267,995.5057458,1273.432836,1461.756842
2020,1,8,268,988.3718284,1269.402985,1453.240013
2020,1,8,269,982.5349869,1264.029851,1439.792388
2020,1,8,270,976.6981454,1256.865672,1431.275558
2020,1,8,271,970.212766,1245.671642,1423.206983
2020,1,8,272,964.7001934,1237.164179,1413.793646
2020,1,8,273,960.1604278,1228.208955,1407.966342
2020,1,8,274,956.5934691,1226.865672,1395.863479
2020,1,8,275,955.6206622,1215.223881,1389.139667
2020,1,8,276,950.4323586,1208.507463,1372.554262
2020,1,8,277,946.8653999,1199.552239,1362.692671
2020,1,8,278,944.9197861,1200.447761,1348.348537
2020,1,8,279,943.2984412,1199.552239,1334.900912
2020,1,8,280,944.2712482,1191.044776,1325.935829
2020,1,8,281,941.6770964,1183.432836,1316.522491
2020,1,8,282,941.3528274,1175.820896,1305.764391
2020,1,8,283,941.0285584,1169.104478,1294.109783
2020,1,8,284,941.0285584,1165.522388,1286.937716
2020,1,8,285,939.0829446,1163.283582,1272.593583
2020,1,8,286,941.3528274,1159.253731,1263.6285
2020,1,8,287,940.7042895,1156.119403,1257.801195
2020,1,8,288,938.1101377,1151.19403,1250.629129
