Year,Month,Day,Period,1,2,3
2020,1,7,147,1026.311298,1179.402985,1698.883297
2020,1,7,148,1027.608374,1175.373134,1701.124567
2020,1,7,149,1027.932643,1172.686567,1701.572822
2020,1,7,150,1027.608374,1168.656716,1702.021076
2020,1,7,151,1025.338491,1164.179104,1702.021076
2020,1,7,152,1022.74434,1161.492537,1703.814092
2020,1,7,153,1019.50165,1156.119403,1706.503617
2020,1,7,154,1016.583229,1154.776119,1707.400126
2020,1,7,155,1013.340539,1152.089552,1709.641397
2020,1,7,156,1011.070657,1149.850746,1709.193142
2020,1,7,157,1006.206622,1153.880597,1713.22743
2020,1,7,158,1004.909546,1153.432836,1710.986159
2020,1,7,159,1002.963932,1156.567164,1708.296634
2020,1,7,160,1001.342587,1154.776119,1705.607109
2020,1,7,161,1000.694049,1152.537313,1706.951872
2020,1,7,162,999.3969735,1151.641791,1707.400126
2020,1,7,163,999.7212425,1150.298507,1709.193142
2020,1,7,164,997.1270907,1149.402985,1707.400126
2020,1,7,165,996.4785527,1147.61194,1709.193142
2020,1,7,166,994.5329389,1145.820896,1711.882668
2020,1,7,167,993.235863,1144.029851,1714.572193
2020,1,7,168,992.5873251,1143.58209,1716.365209
2020,1,7,169,995.1814768,1141.343284,1718.158226
2020,1,7,170,995.5057458,1143.58209,1717.261718
2020,1,7,171,994.8572079,1139.552239,1718.158226
2020,1,7,172,993.235863,1140.447761,1718.60648
2020,1,7,173,993.235863,1138.656716,1716.813463
2020,1,7,174,992.911594,1138.656716,1720.399497
2020,1,7,175,991.2902492,1137.761194,1718.158226
2020,1,7,176,989.6689043,1135.522388,1715.020447
2020,1,7,177,992.2630561,1135.074627,1713.22743
2020,1,7,178,990.3174423,1131.492537,1714.123938
2020,1,7,179,989.9931733,1123.432836,1715.916955
2020,1,7,180,988.6960974,1120.746269,1710.537905
2020,1,7,181,985.7776766,1122.985075,1703.365838
2020,1,7,182,988.0475594,1131.940299,1702.021076
2020,1,7,183,989.6689043,1132.835821,1697.09028
2020,1,7,184,991.9387871,1133.283582,1694.400755
2020,1,7,185,994.2086699,1133.731343,1690.366467
2020,1,7,186,995.1814768,1134.179104,1690.366467
2020,1,7,187,998.0998976,1135.074627,1683.194401
2020,1,7,188,1004.585277,1137.313433,1684.539163
2020,1,7,189,1010.09785,1139.104478,1682.297892
2020,1,7,190,1012.367732,1143.134328,1680.056622
2020,1,7,191,1018.528843,1147.164179,1673.332809
2020,1,7,192,1023.717146,1150.746269,1671.091538
2020,1,7,193,1033.769485,1153.432836,1659.43693
2020,1,7,194,1036.687905,1159.253731,1655.850897
2020,1,7,195,1043.173285,1165.970149,1656.747405
2020,1,7,196,1049.010126,1174.029851,1658.092167
2020,1,7,197,1055.819775,1183.880597,1661.678201
2020,1,7,198,1065.872113,1195.522388,1667.953759
2020,1,7,199,1072.357492,1208.955224,1669.298522
2020,1,7,200,1080.788486,1223.283582,1680.504876
2020,1,7,201,1090.192286,1238.955224,1683.642655
2020,1,7,202,1096.029127,1255.970149,1692.607738
2020,1,7,203,1107.378541,1272.985075,1702.917584
2020,1,7,204,1114.18819,1291.791045,1713.675684
2020,1,7,205,1129.104563,1327.164179,1783.603334
2020,1,7,206,1138.832632,1345.074627,1794.361434
2020,1,7,207,1148.88497,1365.671642,1805.119534
2020,1,7,208,1156.667425,1384.477612,1810.498584
2020,1,7,209,1165.422687,1402.38806,1819.015414
2020,1,7,210,1176.123564,1415.820896,1820.80843
2020,1,7,211,1182.933212,1432.38806,1824.842718
2020,1,7,212,1190.715667,1446.716418,1821.704939
2020,1,7,213,1195.255433,1455.223881,1822.153193
2020,1,7,214,1205.63204,1465.522388,1822.153193
2020,1,7,215,1217.305723,1476.716418,1818.118905
2020,1,7,216,1222.169758,1489.253731,1815.42938
2020,1,7,217,1202.065081,1474.477612,1796.154451
2020,1,7,218,1199.47093,1481.19403,1796.602705
2020,1,7,219,1195.903971,1479.850746,1805.119534
2020,1,7,220,1190.391398,1472.686567,1814.084618
2020,1,7,221,1183.257481,1465.074627,1818.118905
2020,1,7,222,1173.853681,1457.014925,1818.118905
2020,1,7,223,1168.016839,1451.641791,1818.567159
2020,1,7,224,1161.53146,1448.059701,1814.532872
2020,1,7,225,1157.315963,1444.029851,1807.809059
2020,1,7,226,1154.073273,1442.686567,1797.499214
2020,1,7,227,1153.100466,1440.0,1793.91318
2020,1,7,228,1151.154853,1438.208955,1786.292859
2020,1,7,229,1163.477074,1446.268657,1758.052847
2020,1,7,230,1164.77415,1445.373134,1746.398238
2020,1,7,231,1166.719763,1445.373134,1743.708713
2020,1,7,232,1166.395494,1445.373134,1740.12268
2020,1,7,233,1168.665377,1445.820896,1740.570934
2020,1,7,234,1166.719763,1446.268657,1734.295376
2020,1,7,235,1166.395494,1445.373134,1733.398868
2020,1,7,236,1164.77415,1443.58209,1729.36458
2020,1,7,237,1163.477074,1444.477612,1728.019818
2020,1,7,238,1159.261577,1440.0,1725.778547
2020,1,7,239,1155.694618,1437.761194,1726.675055
2020,1,7,240,1151.154853,1437.313433,1721.296005
2020,1,7,241,1144.669473,1436.41791,1696.642026
2020,1,7,242,1141.426783,1433.731343,1689.918213
2020,1,7,243,1137.535556,1430.149254,1683.642655
2020,1,7,244,1131.050176,1428.358209,1683.642655
2020,1,7,245,1125.861873,1424.328358,1675.125826
2020,1,7,246,1119.052224,1420.298507,1669.298522
2020,1,7,247,1114.18819,1419.402985,1669.298522
2020,1,7,248,1104.78439,1416.268657,1664.367726
2020,1,7,249,1099.596086,1410.447761,1657.195659
2020,1,7,250,1093.434976,1405.074627,1645.092796
2020,1,7,251,1085.65252,1399.701493,1642.403271
2020,1,7,252,1076.572989,1392.537313,1633.886442
2020,1,7,253,1070.736147,1385.373134,1600.26738
2020,1,7,254,1068.466265,1380.447761,1585.474992
2020,1,7,255,1065.547844,1373.283582,1578.75118
2020,1,7,256,1059.062464,1366.119403,1572.923875
2020,1,7,257,1052.901354,1358.955224,1562.165775
2020,1,7,258,1044.79463,1352.686567,1558.131488
2020,1,7,259,1037.336443,1345.074627,1544.683863
2020,1,7,260,1027.608374,1338.358209,1537.96005
2020,1,7,261,1019.177381,1330.298507,1528.546713
2020,1,7,262,1013.340539,1323.58209,1517.788613
2020,1,7,263,1005.233815,1313.731343,1506.582259
2020,1,7,264,999.3969735,1304.776119,1497.617175
2020,1,7,265,989.3446353,1294.477612,1467.135892
2020,1,7,266,981.886449,1283.731343,1452.791758
2020,1,7,267,974.4282626,1275.223881,1439.792388
2020,1,7,268,967.9428831,1264.925373,1432.172067
2020,1,7,269,962.7545796,1255.074627,1421.413967
2020,1,7,270,961.4575037,1246.119403,1413.793646
2020,1,7,271,953.0265104,1235.373134,1403.4838
2020,1,7,272,952.3779725,1225.074627,1394.966971
2020,1,7,273,947.5139379,1217.462687,1383.760617
2020,1,7,274,943.9469792,1210.298507,1373.899025
2020,1,7,275,941.3528274,1206.716418,1365.382196
2020,1,7,276,937.7858687,1200.895522,1357.313621
2020,1,7,277,940.7042895,1197.761194,1342.521233
2020,1,7,278,941.0285584,1198.208955,1326.832337
2020,1,7,279,936.1645238,1196.41791,1317.867254
2020,1,7,280,934.8674479,1188.80597,1309.798679
2020,1,7,281,936.1645238,1182.537313,1295.9028
2020,1,7,282,935.5159859,1178.059701,1285.592954
2020,1,7,283,934.21891,1174.029851,1271.697075
2020,1,7,284,932.9218341,1167.761194,1260.042466
2020,1,7,285,935.1917169,1162.38806,1252.870399
2020,1,7,286,930.9762203,1157.462687,1243.008808
2020,1,7,287,933.2461031,1152.985075,1230.905945
2020,1,7,288,930.6519513,1148.507463,1225.078641
